x,3
-14.383,-1.12227
-14.38,-1.1223
-14.37,-1.12241
-14.36,-1.12252
-14.35,-1.12263
-14.34,-1.12274
-14.33,-1.12286
-14.32,-1.12297
-14.31,-1.12308
-14.3,-1.12319
-14.29,-1.1233
-14.28,-1.12341
-14.27,-1.12352
-14.26,-1.12363
-14.25,-1.12374
-14.24,-1.12385
-14.23,-1.12397
-14.22,-1.12408
-14.21,-1.12419
-14.2,-1.1243
-14.19,-1.12441
-14.18,-1.12452
-14.17,-1.12463
-14.16,-1.12474
-14.15,-1.12485
-14.14,-1.12495
-14.13,-1.12506
-14.12,-1.12517
-14.11,-1.12528
-14.1,-1.12539
-14.09,-1.1255
-14.08,-1.12561
-14.07,-1.12571
-14.06,-1.12582
-14.05,-1.12593
-14.04,-1.12604
-14.03,-1.12614
-14.02,-1.12625
-14.01,-1.12636
-14,-1.12646
-13.99,-1.12657
-13.98,-1.12667
-13.97,-1.12678
-13.96,-1.12688
-13.95,-1.12699
-13.94,-1.12709
-13.93,-1.1272
-13.92,-1.1273
-13.91,-1.1274
-13.9,-1.1275
-13.89,-1.12761
-13.88,-1.12771
-13.87,-1.12781
-13.86,-1.12791
-13.85,-1.12801
-13.84,-1.12811
-13.83,-1.12821
-13.82,-1.12831
-13.81,-1.12841
-13.8,-1.12851
-13.79,-1.12861
-13.78,-1.12871
-13.77,-1.1288
-13.76,-1.1289
-13.75,-1.129
-13.74,-1.12909
-13.73,-1.12919
-13.72,-1.12928
-13.71,-1.12938
-13.7,-1.12947
-13.69,-1.12956
-13.68,-1.12966
-13.67,-1.12975
-13.66,-1.12984
-13.65,-1.12993
-13.64,-1.13002
-13.63,-1.13011
-13.62,-1.1302
-13.61,-1.13029
-13.6,-1.13037
-13.59,-1.13046
-13.58,-1.13055
-13.57,-1.13063
-13.56,-1.13072
-13.55,-1.1308
-13.54,-1.13089
-13.53,-1.13097
-13.52,-1.13105
-13.51,-1.13114
-13.5,-1.13122
-13.49,-1.1313
-13.48,-1.13138
-13.47,-1.13146
-13.46,-1.13153
-13.45,-1.13161
-13.44,-1.13169
-13.43,-1.13176
-13.42,-1.13184
-13.41,-1.13191
-13.4,-1.13199
-13.39,-1.13206
-13.38,-1.13213
-13.37,-1.1322
-13.36,-1.13227
-13.35,-1.13234
-13.34,-1.13241
-13.33,-1.13248
-13.32,-1.13254
-13.31,-1.13261
-13.3,-1.13267
-13.29,-1.13274
-13.28,-1.1328
-13.27,-1.13286
-13.26,-1.13292
-13.25,-1.13298
-13.24,-1.13304
-13.23,-1.1331
-13.22,-1.13316
-13.21,-1.13321
-13.2,-1.13327
-13.19,-1.13332
-13.18,-1.13337
-13.17,-1.13342
-13.16,-1.13347
-13.15,-1.13352
-13.14,-1.13357
-13.13,-1.13362
-13.12,-1.13367
-13.11,-1.13371
-13.1,-1.13375
-13.09,-1.1338
-13.08,-1.13384
-13.07,-1.13388
-13.06,-1.13391
-13.05,-1.13395
-13.04,-1.13399
-13.03,-1.13402
-13.02,-1.13405
-13.01,-1.13408
-13,-1.13411
-12.99,-1.13414
-12.98,-1.13416
-12.97,-1.13419
-12.96,-1.13421
-12.95,-1.13423
-12.94,-1.13425
-12.93,-1.13426
-12.92,-1.13428
-12.91,-1.13429
-12.9,-1.1343
-12.89,-1.1343
-12.88,-1.13431
-12.87,-1.13431
-12.86,-1.13431
-12.85,-1.13431
-12.84,-1.13431
-12.83,-1.1343
-12.82,-1.13429
-12.81,-1.13428
-12.8,-1.13427
-12.79,-1.13425
-12.78,-1.13423
-12.77,-1.13421
-12.76,-1.13419
-12.75,-1.13416
-12.74,-1.13413
-12.73,-1.1341
-12.72,-1.13406
-12.71,-1.13402
-12.7,-1.13398
-12.69,-1.13394
-12.68,-1.13389
-12.67,-1.13384
-12.66,-1.13378
-12.65,-1.13372
-12.64,-1.13366
-12.63,-1.1336
-12.62,-1.13353
-12.61,-1.13346
-12.6,-1.13339
-12.59,-1.13331
-12.58,-1.13323
-12.57,-1.13314
-12.56,-1.13305
-12.55,-1.13296
-12.54,-1.13286
-12.53,-1.13276
-12.52,-1.13266
-12.51,-1.13255
-12.5,-1.13243
-12.49,-1.13232
-12.48,-1.1322
-12.47,-1.13207
-12.46,-1.13194
-12.45,-1.13181
-12.44,-1.13167
-12.43,-1.13153
-12.42,-1.13138
-12.41,-1.13123
-12.4,-1.13107
-12.39,-1.13091
-12.38,-1.13075
-12.37,-1.13058
-12.36,-1.1304
-12.35,-1.13022
-12.34,-1.13004
-12.33,-1.12985
-12.32,-1.12965
-12.31,-1.12945
-12.3,-1.12925
-12.29,-1.12903
-12.28,-1.12882
-12.27,-1.1286
-12.26,-1.12837
-12.25,-1.12814
-12.24,-1.1279
-12.23,-1.12766
-12.22,-1.12741
-12.21,-1.12715
-12.2,-1.12689
-12.19,-1.12662
-12.18,-1.12635
-12.17,-1.12607
-12.16,-1.12579
-12.15,-1.1255
-12.14,-1.1252
-12.13,-1.12489
-12.12,-1.12458
-12.11,-1.12427
-12.1,-1.12394
-12.09,-1.12362
-12.08,-1.12328
-12.07,-1.12294
-12.06,-1.12259
-12.05,-1.12223
-12.04,-1.12187
-12.03,-1.12149
-12.02,-1.12112
-12.01,-1.12073
-12,-1.12034
-11.99,-1.11994
-11.98,-1.11954
-11.97,-1.11912
-11.96,-1.1187
-11.95,-1.11828
-11.94,-1.11784
-11.93,-1.1174
-11.92,-1.11696
-11.91,-1.1165
-11.9,-1.11604
-11.89,-1.11557
-11.88,-1.1151
-11.87,-1.11462
-11.86,-1.11413
-11.85,-1.11364
-11.84,-1.11314
-11.83,-1.11264
-11.82,-1.11213
-11.81,-1.11161
-11.8,-1.11108
-11.79,-1.11055
-11.78,-1.11002
-11.77,-1.10948
-11.76,-1.10893
-11.75,-1.10837
-11.74,-1.10782
-11.73,-1.10725
-11.72,-1.10668
-11.71,-1.1061
-11.7,-1.10552
-11.69,-1.10494
-11.68,-1.10435
-11.67,-1.10375
-11.66,-1.10315
-11.65,-1.10254
-11.64,-1.10193
-11.63,-1.10131
-11.62,-1.10069
-11.61,-1.10006
-11.6,-1.09943
-11.59,-1.0988
-11.58,-1.09816
-11.57,-1.09751
-11.56,-1.09687
-11.55,-1.09621
-11.54,-1.09556
-11.53,-1.0949
-11.52,-1.09423
-11.51,-1.09357
-11.5,-1.09289
-11.49,-1.09222
-11.48,-1.09154
-11.47,-1.09086
-11.46,-1.09017
-11.45,-1.08948
-11.44,-1.08879
-11.43,-1.08809
-11.42,-1.08739
-11.41,-1.08669
-11.4,-1.08599
-11.39,-1.08528
-11.38,-1.08457
-11.37,-1.08386
-11.36,-1.08314
-11.35,-1.08242
-11.34,-1.0817
-11.33,-1.08098
-11.32,-1.08025
-11.31,-1.07953
-11.3,-1.0788
-11.29,-1.07807
-11.28,-1.07733
-11.27,-1.0766
-11.26,-1.07586
-11.25,-1.07512
-11.24,-1.07438
-11.23,-1.07364
-11.22,-1.0729
-11.21,-1.07215
-11.2,-1.0714
-11.19,-1.07066
-11.18,-1.06991
-11.17,-1.06916
-11.16,-1.06841
-11.15,-1.06765
-11.14,-1.0669
-11.13,-1.06614
-11.12,-1.06539
-11.11,-1.06463
-11.1,-1.06388
-11.09,-1.06312
-11.08,-1.06236
-11.07,-1.0616
-11.06,-1.06084
-11.05,-1.06008
-11.04,-1.05932
-11.03,-1.05856
-11.02,-1.0578
-11.01,-1.05703
-11,-1.05627
-10.99,-1.05551
-10.98,-1.05475
-10.97,-1.05399
-10.96,-1.05322
-10.95,-1.05246
-10.94,-1.0517
-10.93,-1.05093
-10.92,-1.05017
-10.91,-1.04941
-10.9,-1.04865
-10.89,-1.04789
-10.88,-1.04712
-10.87,-1.04636
-10.86,-1.0456
-10.85,-1.04484
-10.84,-1.04408
-10.83,-1.04331
-10.82,-1.04255
-10.81,-1.04179
-10.8,-1.04103
-10.79,-1.04026
-10.78,-1.0395
-10.77,-1.03874
-10.76,-1.03797
-10.75,-1.03721
-10.74,-1.03645
-10.73,-1.03568
-10.72,-1.03492
-10.71,-1.03415
-10.7,-1.03338
-10.69,-1.03262
-10.68,-1.03185
-10.67,-1.03108
-10.66,-1.03032
-10.65,-1.02955
-10.64,-1.02878
-10.63,-1.02801
-10.62,-1.02724
-10.61,-1.02647
-10.6,-1.0257
-10.59,-1.02492
-10.58,-1.02415
-10.57,-1.02338
-10.56,-1.0226
-10.55,-1.02182
-10.54,-1.02105
-10.53,-1.02027
-10.52,-1.01949
-10.51,-1.01871
-10.5,-1.01793
-10.49,-1.01715
-10.48,-1.01637
-10.47,-1.01559
-10.46,-1.0148
