x,2.9,5.9,8.9
-1.22594,,,0.0134193
-1.22,,0.0147817,0.0133568
-1.21,,0.0146527,0.0132515
-1.2,,0.0145238,0.0131464
-1.19,,0.0143951,0.0130416
-1.18,,0.0142667,0.0129371
-1.17,,0.0141388,0.012833
-1.16,,0.0140114,0.0127295
-1.15,,0.0138846,0.0126266
-1.14,,0.0137586,0.0125243
-1.13,,0.0136334,0.0124229
-1.12,,0.0135091,0.0123223
-1.11,,0.0133859,0.0122226
-1.1,,0.0132638,0.0121239
-1.09,,0.013143,0.0120263
-1.08,,0.0130236,0.0119297
-1.07,,0.0129057,0.0118343
-1.06,,0.0127894,0.0117401
-1.05,,0.0126747,0.011647
-1.04,,0.0125619,0.0115552
-1.03,,0.0124511,0.0114647
-1.02,,0.0123421,0.0113753
-1.01,,0.0122351,0.0112871
-1,,0.0121301,0.0112001
-0.99,,0.012027,0.0111143
-0.98,,0.0119257,0.0110296
-0.97,,0.0118264,0.0109461
-0.96,,0.0117289,0.0108637
-0.95,,0.0116331,0.0107825
-0.94,,0.0115392,0.0107024
-0.93,,0.0114469,0.0106234
-0.92,,0.0113564,0.0105456
-0.91,,0.0112674,0.010469
-0.9,,0.01118,0.0103935
-0.89,,0.0110941,0.0103191
-0.88,,0.0110097,0.010246
-0.87,,0.0109266,0.010174
-0.86,,0.0108449,0.0101032
-0.85,,0.0107644,0.0100336
-0.84,,0.0106851,0.0099653
-0.83,,0.010607,0.0098981
-0.82,0.0117885,0.01053,0.009832
-0.81,0.0116892,0.0104541,0.0097669
-0.8,0.0115902,0.0103791,0.0097029
-0.79,0.0114916,0.0103052,0.0096399
-0.78,0.0113936,0.0102322,0.0095777
-0.77,0.0112963,0.0101601,0.0095165
-0.76,0.0111998,0.010089,0.009456
-0.75,0.0111044,0.0100187,0.0093964
-0.74,0.0110101,0.0099493,0.0093374
-0.73,0.010917,0.0098808,0.0092792
-0.72,0.0108252,0.0098132,0.0092216
-0.71,0.0107349,0.0097464,0.0091646
-0.7,0.0106462,0.0096804,0.0091082
-0.69,0.010559,0.0096153,0.0090523
-0.68,0.0104735,0.0095511,0.0089969
-0.67,0.0103898,0.0094877,0.0089419
-0.66,0.0103079,0.0094251,0.0088873
-0.65,0.0102279,0.0093635,0.008833
-0.64,0.0101497,0.0093028,0.008779
-0.63,0.0100735,0.0092431,0.0087254
-0.62,0.0099992,0.0091844,0.0086722
-0.61,0.0099268,0.0091268,0.0086196
-0.6,0.0098562,0.0090705,0.0085677
-0.59,0.0097873,0.0090154,0.0085166
-0.58,0.00972,0.0089616,0.0084663
-0.57,0.0096542,0.0089091,0.008417
-0.56,0.0095899,0.008858,0.0083687
-0.55,0.0095271,0.0088083,0.0083215
-0.54,0.0094656,0.00876,0.0082755
-0.53,0.0094054,0.0087131,0.0082308
-0.52,0.0093465,0.0086676,0.0081873
-0.51,0.0092889,0.0086234,0.0081451
-0.5,0.0092326,0.0085806,0.0081042
-0.49,0.0091774,0.0085391,0.0080648
-0.48,0.0091235,0.0084989,0.0080267
-0.47,0.0090707,0.0084598,0.0079899
-0.46,0.0090192,0.008422,0.0079546
-0.45,0.0089688,0.0083852,0.0079206
-0.44,0.0089197,0.0083495,0.007888
-0.43,0.0088717,0.0083148,0.0078566
-0.42,0.0088249,0.0082811,0.0078264
-0.41,0.0087794,0.0082482,0.0077972
-0.4,0.0087352,0.0082162,0.0077691
-0.39,0.0086923,0.0081851,0.0077419
-0.38,0.0086507,0.0081547,0.0077156
-0.37,0.0086106,0.0081251,0.0076902
-0.36,0.0085718,0.0080962,0.0076657
-0.35,0.0085344,0.0080681,0.007642
-0.34,0.0084984,0.0080408,0.0076192
-0.33,0.0084639,0.0080142,0.0075971
-0.32,0.0084308,0.0079883,0.0075758
-0.31,0.0083991,0.0079632,0.0075553
-0.3,0.0083689,0.0079389,0.0075357
-0.29,0.0083401,0.0079153,0.0075169
-0.28,0.0083127,0.0078925,0.0074989
-0.27,0.0082867,0.0078706,0.0074818
-0.26,0.008262,0.0078495,0.0074658
-0.25,0.0082386,0.0078292,0.0074507
-0.24,0.0082165,0.00781,0.0074368
-0.23,0.0081955,0.0077917,0.0074243
-0.22,0.0081756,0.0077745,0.0074132
-0.21,0.0081567,0.0077584,0.0074036
-0.2,0.0081387,0.0077436,0.0073957
-0.19,0.0081216,0.0077299,0.0073892
-0.18,0.0081052,0.0077173,0.0073843
-0.17,0.0080896,0.0077058,0.0073806
-0.16,0.0080745,0.0076953,0.0073775
-0.15,0.0080601,0.0076857,0.0073744
-0.14,0.0080461,0.0076769,0.00737
-0.13,0.0080325,0.0076687,0.0073627
-0.12,0.0080192,0.007661,0.0073509
-0.11,0.0080061,0.0076535,0.007334
-0.1,0.0079931,0.0076458,0.007313
-0.09,0.0079801,0.0076375,0.0072889
-0.08,0.007967,0.0076278,0.0072629
-0.07,0.0079538,0.0076156,0.0072359
-0.06,0.0079404,0.0075987,0.0072089
-0.05,0.0079265,0.0075735,0.0071828
-0.04,0.0079123,0.0075357,0.0071586
-0.03,0.0078979,0.0074815,0.0071371
-0.02,0.0078834,0.007414,0.0071187
-0.01,0.0078689,0.0073513,0.0071033
1.64105e-15,0.0078547,0.0073082,0.0070907
0.01,0.007841,0.0072815,0.0070806
0.02,0.0078277,0.0072637,0.0070725
0.03,0.0078151,0.0072514,0.0070662
0.04,0.0078032,0.0072426,0.0070613
0.05,0.007792,0.0072362,0.0070575
0.06,0.0077817,0.0072314,0.0070547
0.07,0.0077723,0.0072276,0.0070527
0.08,0.0077638,0.0072242,0.0070512
0.09,0.0077562,0.0072208,0.0070501
0.1,0.0077495,0.0072176,0.0070495
0.11,0.0077438,0.0072147,0.0070493
0.12,0.007739,0.0072125,0.0070496
0.13,0.007735,0.0072113,0.0070503
0.14,0.007732,0.0072111,0.0070515
0.15,0.0077298,0.007212,0.007053
0.16,0.0077285,0.0072142,0.007055
0.17,0.0077279,0.0072175,0.0070575
0.18,0.0077279,0.007222,0.0070604
0.19,0.0077287,0.0072277,0.0070637
0.2,0.00773,0.0072344,0.0070674
0.21,0.007732,0.0072421,0.0070716
0.22,0.0077346,0.0072507,0.0070763
0.23,0.0077378,0.0072604,0.0070814
0.24,0.0077415,0.0072709,0.007087
0.25,0.0077458,0.0072824,0.007093
0.26,0.0077507,0.0072949,0.0070994
0.27,0.0077562,0.0073083,0.0071064
0.28,0.0077623,0.0073226,0.0071138
0.29,0.0077689,0.0073378,0.0071217
0.3,0.0077762,0.0073541,0.0071302
