x,2.9,5.9,9
-1.15522,,,0.0134111
-1.15,,,0.0133573
-1.14,,,0.0132541
-1.13,,0.0177626,0.0131512
-1.12,,0.0168021,0.0130484
-1.11,,0.0161509,0.012946
-1.1,,0.0156385,0.0128439
-1.09,,0.015209,0.0127424
-1.08,,0.0148368,0.0126413
-1.07,,0.0145076,0.0125409
-1.06,,0.0142122,0.012441
-1.05,,0.0139445,0.0123419
-1.04,,0.0137002,0.0122434
-1.03,,0.013476,0.0121457
-1.02,,0.0132693,0.0120487
-1.01,0.0195385,0.0130782,0.0119524
-1,0.0190144,0.0129007,0.011857
-0.99,0.0184988,0.012735,0.0117622
-0.98,0.0179985,0.0125794,0.0116682
-0.97,0.0175185,0.0124326,0.011575
-0.96,0.0170625,0.0122936,0.0114825
-0.95,0.0166325,0.0121615,0.0113907
-0.94,0.0162292,0.0120355,0.0112996
-0.93,0.0158525,0.011915,0.0112094
-0.92,0.0155015,0.0117995,0.0111198
-0.91,0.015175,0.0116885,0.0110311
-0.9,0.0148713,0.0115816,0.0109432
-0.89,0.0145877,0.0114783,0.0108561
-0.88,0.0143218,0.0113783,0.0107699
-0.87,0.0140716,0.0112814,0.0106846
-0.86,0.0138357,0.0111872,0.0106003
-0.85,0.0136128,0.0110954,0.010517
-0.84,0.013402,0.011006,0.0104348
-0.83,0.0132025,0.0109185,0.0103537
-0.82,0.0130137,0.0108327,0.0102739
-0.81,0.012835,0.0107486,0.0101954
-0.8,0.0126659,0.010666,0.0101184
-0.79,0.0125062,0.0105849,0.010043
-0.78,0.0123555,0.0105053,0.0099694
-0.77,0.0122135,0.0104272,0.0098977
-0.76,0.0120801,0.0103506,0.009828
-0.75,0.0119551,0.0102756,0.0097604
-0.74,0.0118384,0.0102022,0.0096949
-0.73,0.0117293,0.0101305,0.0096315
-0.72,0.0116273,0.0100603,0.0095703
-0.71,0.0115316,0.0099918,0.0095112
-0.7,0.0114417,0.009925,0.0094542
-0.69,0.0113571,0.0098598,0.0093993
-0.68,0.0112772,0.0097965,0.0093463
-0.67,0.0112016,0.0097349,0.0092951
-0.66,0.0111298,0.0096752,0.0092457
-0.65,0.0110612,0.0096173,0.0091977
-0.64,0.0109955,0.0095613,0.0091511
-0.63,0.010932,0.0095073,0.0091056
-0.62,0.0108704,0.0094554,0.0090611
-0.61,0.0108102,0.0094055,0.0090174
-0.6,0.0107508,0.0093577,0.0089743
-0.59,0.0106917,0.0093121,0.0089318
-0.58,0.0106325,0.0092686,0.00889
-0.57,0.0105723,0.0092269,0.0088488
-0.56,0.0105109,0.0091871,0.0088082
-0.55,0.0104483,0.0091489,0.0087682
-0.54,0.0103847,0.0091123,0.0087288
-0.53,0.0103204,0.0090772,0.00869
-0.52,0.0102556,0.0090434,0.0086518
