aoa,cl,cd
18.2681,1.22244,0.01212171
17.3398,1.36959,0.01447783
16.1561,1.4058,0.01567096
15.0363,1.43057,0.01648713
14.2043,1.5173,0.0
13.2443,1.48163,0.0
12.0601,1.39867,0.01543602
9.91458,1.19829,0.01174909
7.92777,0.989569,0.00961783
5.97173,0.788877,0.00839364
5.13749,0.682727,0.007693
3.98204,0.547151,0.00720788
1.89478,0.324911,0.00572068
1.50902,0.256204,0.00463924
0.86655,0.203903,0.0044347
-0.194103,0.089408,0.00434642
-2.12374,-0.133178,0.00556576
-3.08887,-0.231412,0.00614349
-4.3763,-0.369,0.00652705
-5.27785,-0.465676,0.00690528
-6.08344,-0.577159,0.0073247
-8.37123,-0.811671,0.00884907
-10.2737,-1.00696,0.01035781
-12.3064,-1.21223,0.01353104
