cl,cm
0.751078,-0.0165757
0.723851,-0.0341055
0.557469,-0.03706025
0.351042,-0.03230025
0.122127,-0.0275525
-0.116503,-0.033813
-0.198197,-0.03141825
-0.193391,-0.03141525
-0.281509,-0.03228525
-0.340801,-0.038029
-0.406502,-0.03766225
-0.555561,-0.03857075
-0.723885,-0.0252195
