aoa,cl,cd
22.394,-0.090096,0.0
20.3564,-0.073416,0.0
19.3375,-0.068965,0.0
18.223,-0.066566,0.0
17.204,-0.064572,0.0
16.2485,-0.061345,0.0
14.2418,-0.062678,0.0
12.1711,-0.061556,0.0
10.1318,-0.065759,0.0
8.12406,-0.06914,0.0
6.05215,-0.071298,0.0
5.03204,-0.075039,0.0
4.17113,-0.072215,0.0
1.90693,-0.064957,0.0
0.057039,-0.064233,0.0
-2.20796,-0.061072,0.0
-4.05864,-0.056658,0.0
-6.16489,-0.055537,0.0
-7.98433,-0.051531,0.0
-10.2829,-0.050418,0.0
-12.1988,-0.048466,0.0
-14.2429,-0.04529,0.0
-15.2332,-0.040418,0.0
-16.1602,-0.014213,0.0
-18.3016,0.018089,0.0
-20.1554,0.035231,0.0
