aoa,cd
21.4529,-0.114301
20.2322,-0.06540575
19.204,-0.06337625
18.3043,-0.0613455
16.248,-0.06747625
14.2237,-0.06586225
12.0388,-0.0654725
10.1754,-0.069971
7.86203,-0.0703975
5.9984,-0.067967
3.8457,-0.0679845
1.78915,-0.06351775
-0.074671,-0.05904925
-2.16345,-0.0545825
-4.38055,-0.05337775
-6.18006,-0.0509465
-8.333,-0.048926
