aoa,cl,cd
20.5337,1.14604,0.0
19.1501,1.19318,0.0
18.3429,1.29753,0.0
17.4415,1.33495,0.0
16.3486,1.33481,0.0
15.2233,1.34119,0.0
14.1327,1.28228,0.0
13.2029,1.22341,0.0
12.3372,1.17434,0.0
10.123,1.09736,0.02344404
8.16827,0.978017,0.01688498
6.12063,0.796735,0.01220465
5.06391,0.728124,0.00973995
4.61648,0.682423,0.00812113
4.07307,0.630194,0.00589604
3.17877,0.532297,0.00587622
2.02889,0.413209,0.00571289
1.23289,0.286054,0.00556222
0.082874,0.180057,0.0054249
-1.03406,0.061065,0.00565696
-2.08661,-0.05626,0.00562926
-2.94479,-0.201191,0.00588782
-4.60549,-0.333163,0.00814824
-4.98621,-0.404772,0.00898562
-6.10187,-0.521985,0.01005624
-8.01503,-0.702654,0.01135558
-10.2492,-0.865418,0.01440297
-12.0986,-1.01671,0.02105212
