aoa,cl,cd
15.032,0.792652,0.0083463
14.158,0.827003,0.00860375
13.0569,0.910454,0.00923137
12.3059,1.36064,0.0
11.0457,1.28361,0.01472119
10.0449,1.17878,0.01253473
8.07546,1.00354,0.00993145
5.88116,0.785818,0.00831397
4.81661,0.677803,0.00780311
4.07508,0.584536,0.00727316
2.84951,0.46674,0.00652177
2.04384,0.362053,0.00615116
1.43135,0.296632,0.00518486
1.01236,0.249205,0.00452567
0.045473,0.146188,0.00430486
-1.24371,0.021938,0.00432378
-2.24157,-0.131719,0.00608
-3.01445,-0.224874,0.00636789
-3.98052,-0.335988,0.00666741
-5.07577,-0.43237,0.00699777
-6.20247,-0.55978,0.00780535
-8.10133,-0.772074,0.00934737
-10.193,-0.984283,0.01113169
-10.9325,-1.08385,0.0137195
-12.157,-1.10171,0.01420545
-13.1003,-0.691721,0.0087631
-14.3578,-0.667148,0.00858443
