aoa,cl,cd
20.3568,1.00815,0.01206357
18.0823,1.16891,0.0148598
16.3503,1.36436,0.0
15.1657,1.38391,0.0
14.0135,1.38537,0.0
13.0535,1.3737,0.0
12.2537,1.35218,0.0
10.0801,1.20704,0.01553165
8.13176,1.01258,0.01210724
5.99121,0.818069,0.01018486
5.00097,0.720827,0.00900974
3.62758,0.579097,0.00595036
2.98861,0.519755,0.00538798
1.96661,0.41099,0.00528508
1.00891,0.294014,0.00531173
-0.109052,0.180294,0.00535786
-1.16309,0.07152,0.00540741
-2.72763,-0.109729,0.00543994
-5.31478,-0.380014,0.00837213
-8.12424,-0.716126,0.0104357
-10.1362,-0.936948,0.01286481
-12.0853,-1.1183,0.01721311
-14.3267,-1.19125,0.0
