aoa,cl,cd
12.301,0.848799,0.00889199
11.3414,0.904486,0.00938285
10.291,1.09602,0.01230136
9.13258,0.999529,0.01078682
8.23058,0.903006,0.00936981
7.29698,0.821204,0.00864876
6.23352,0.705017,0.0076446
4.42771,0.488955,0.00642807
3.29947,0.369443,0.00576995
2.20408,0.272838,0.00538745
1.62285,0.190957,0.00453433
1.04297,0.143463,0.00416752
0.107186,0.032084,0.00438611
-0.409396,-0.035077,0.0049436
-1.92544,-0.192361,0.00562664
-2.89362,-0.300511,0.0059106
-3.92647,-0.415233,0.00614365
-6.02417,-0.629981,0.00772689
-8.02647,-0.854623,0.0
