aoa,cd
24.0905,-0.1461035
22.132,-0.137642
20.1723,-0.10100825
19.1112,-0.04595175
18.0188,-0.039063
16.155,-0.04323275
14.0655,-0.04047175
12.2324,-0.04341625
9.85167,-0.04965625
8.17804,-0.0530045
6.05301,-0.0567845
4.99011,-0.06950775
1.86466,-0.0717065
0.059487,-0.066479
-2.10112,-0.0641305
-3.97215,-0.05972125
-6.13437,-0.056552
-8.10371,-0.052963
