aoa,cl,cd
20.2719,1.09254,0.0
19.5334,1.12702,0.0
18.5383,1.1615,0.0
17.4473,1.18614,0.0
16.2927,1.17795,0.0
15.523,1.1714,0.0
14.3368,1.14517,0.0
13.4715,1.1058,0.0
12.3174,1.07629,0.0
11.3238,1.03364,0.0
10.202,0.994285,0.03176066
8.21521,0.890943,0.01805843
7.31769,0.864708,0.01413165
6.1639,0.818786,0.00819989
5.23489,0.743315,0.00618086
4.21011,0.621885,0.00588898
3.28128,0.5185,0.00585475
2.09608,0.390491,0.00566384
1.03874,0.300231,0.00565952
-0.915399,0.068784,0.00571454
-1.9086,-0.049416,0.00574433
-3.0943,-0.162688,0.00583411
-4.02355,-0.277623,0.00582923
-4.88876,-0.386,0.00645059
-6.04271,-0.479581,0.00960597
-7.10055,-0.564955,0.0
-8.09429,-0.650338,0.0
-10.082,-0.791531,0.0
