aoa,cl,cd
13.4502,0.85415,0.00865947
12.7144,0.936119,0.0
11.3669,0.971985,0.0
10.4361,0.993156,0.0
9.15013,0.956753,0.0
8.47446,0.922113,0.0
7.28464,0.885722,0.00918904
5.96457,0.793435,0.00765229
5.19027,0.683192,0.0071143
4.28741,0.571281,0.00619301
3.03124,0.467503,0.00574929
1.87151,0.365387,0.00543979
1.00219,0.309329,0.00448509
0.194604,0.148174,0.00405656
-0.933455,0.026359,0.00432428
-2.02887,-0.0741,0.00453675
-3.02817,-0.189311,0.00500923
-3.99516,-0.297945,0.0056417
-5.0909,-0.413181,0.0062496
-6.18663,-0.528417,0.0
-7.05603,-0.581209,0.0
