aoa,cl,cd
17.1933,0.751214,0.00841902
16.0978,0.880881,0.00928131
15.1002,0.954721,0.01009194
14.0646,1.25515,0.0
13.0051,1.24031,0.0
11.9144,1.19428,0.0142212
10.0885,1.0267,0.01088214
7.81349,0.847631,0.00902221
6.02113,0.639053,0.007724
3.90856,0.407502,0.00652756
3.04454,0.307338,0.00612199
2.05258,0.192402,0.00558587
1.18709,0.149695,0.00429799
0.899603,0.098804,0.00349601
-0.189691,0.02655,0.00335803
-0.572281,-0.067014,0.00335079
-0.923884,-0.119544,0.00378346
-1.88381,-0.224608,0.0058533
-3.06813,-0.336236,0.00606028
-4.12421,-0.44129,0.00662865
-5.94709,-0.662861,0.00780021
-8.34726,-0.884416,0.00942836
-10.1703,-1.08625,0.01188611
-12.3163,-1.19783,0.0149777
