aoa,cl,cd
22.1865,1.03228,0.02815571
20.3352,1.07055,0.02991993
19.4437,1.25545,0.0
18.1674,1.34974,0.0
17.1768,1.34336,0.0
16.2812,1.30561,0.0
15.1934,1.25799,0.0
14.1053,1.21695,0.0
12.087,1.08198,0.03044685
10.0357,0.968389,0.02527335
8.04639,0.816706,0.01968234
6.02416,0.68972,0.01425997
4.9004,0.631996,0.00689042
3.13279,0.504853,0.00481395
1.91001,0.380893,0.00473478
0.847877,0.281689,0.00469039
-0.054344,0.170848,0.00449709
-1.02134,0.053347,0.00483437
-2.08536,-0.072479,0.00450967
-3.50428,-0.223206,0.00767558
-5.01955,-0.340864,0.00931457
-6.24547,-0.443657,0.01042414
-8.24705,-0.619501,0.01356636
-10.2498,-0.785515,0.0168903
-12.2529,-0.921764,0.0
