aoa,cl,cd
22.3937,1.49069,0.0
20.4702,1.52709,0.0
19.4778,1.57496,0.0
18.2564,1.54376,0.0
17.2914,1.50758,0.0
16.3255,1.45492,0.0
14.2649,1.35454,0.0
12.2661,1.21785,0.0
10.1384,1.08772,0.02203552
8.10606,0.949301,0.01739917
7.23412,0.876768,0.01461118
6.04053,0.804239,0.01128272
4.97759,0.771287,0.00753922
4.23498,0.718519,0.00505543
3.10482,0.639357,0.00406338
2.06852,0.517271,0.00396804
0.935876,0.401765,0.00399557
-0.003533,0.292837,0.00383171
-2.20511,0.06832,0.00587323
-6.25572,-0.367748,0.00849243
-8.16826,-0.56772,0.01024203
-10.3377,-0.741328,0.01244291
-12.3136,-0.901762,0.0168832
-14.3539,-1.05068,0.0
-15.4498,-1.04248,0.0
-16.2555,-1.03426,0.0
-18.481,-1.0311,0.0
-20.467,-0.806301,0.01414162
