aoa,cl,cd
24.1674,-0.16338,0.0
22.2153,-0.147346,0.0
21.2551,-0.139533,0.0
20.0705,-0.140398,0.0
19.1098,-0.14043,0.0
18.0209,-0.138814,0.0
17.0919,-0.136779,0.0
15.7783,-0.138474,0.0
14.9452,-0.133957,0.0
13.9515,-0.136055,0.0
13.086,-0.137736,0.0
11.7393,-0.13902,0.0
10.8094,-0.132025,0.0
9.84718,-0.133709,0.0
8.98094,-0.137457,0.0
7.85779,-0.144107,0.0
6.73455,-0.144558,0.0
5.80356,-0.150378,0.0
3.65302,-0.128533,0.0
1.82279,-0.113702,0.0
-0.072474,-0.105901,0.0
-2.00013,-0.08817,0.0
-8.20625,-0.068064,0.0
-10.0728,-0.066871,0.0
