cl,cm
1.31592,-0.00875687
1.1865,0.00189117
1.05556,0.00183533
0.885918,0.00094031
0.693775,0.00085866
0.495314,-0.00045885
0.293764,0.00192138
0.090753,0.00060239
-0.107284,-0.00071361
-0.303574,0.00043481
-0.493297,0.00281615
-0.690918,0.0068331
-0.862713,0.01331878
-1.0296,0.01078443
