cl,cm
1.14765,-0.02968375
0.946109,-0.032958
0.741498,-0.03293625
0.514409,-0.0366165
0.314867,-0.03494825
0.186138,-0.0378145
0.09772,-0.03451325
-0.127358,-0.0353115
-0.254334,-0.038176
-0.349095,-0.0361095
-0.570731,-0.03937325
