aoa,cl,cd
12.2517,0.873899,0.01083623
11.3847,0.905014,0.0
10.5511,1.09476,0.0
9.20047,0.972192,0.0
8.23545,0.870843,0.01080909
7.20589,0.753128,0.00976383
6.46577,0.66483,0.00897978
5.17869,0.54055,0.00789647
4.27737,0.426058,0.007342
3.3117,0.321369,0.00679484
2.82888,0.2772,0.00629978
2.34586,0.210123,0.00497434
1.12259,0.110313,0.00452916
0.188539,-0.015689,0.0044704
-0.713192,-0.107342,0.00449628
-1.9694,-0.241565,0.00504383
-2.51688,-0.275953,0.00632483
-2.87137,-0.329972,0.00664119
-4.0313,-0.457682,0.00715755
-4.90137,-0.554296,0.00792866
-6.0938,-0.678769,0.00858035
-8.12461,-0.893365,0.0
