aoa,cl
10.1972,1.64674
9.22835,1.71407
8.22611,1.80769
7.22601,1.84219
6.16162,1.86847
5.5481,1.89969
5.09794,1.87176
4.1977,1.81096
3.26738,1.68936
2.1426,1.58909
1.14685,1.48223
0.118652,1.37535
-2.03453,1.14507
-3.99525,0.924591
-6.05357,0.704018
-8.11203,0.465261
-10.2032,0.214886
-12.2306,-0.0339334
-14.0832,-0.674711
