aoa,cl,cd
24.5853,1.08291,0.02578727
22.4525,1.14485,0.0
20.5101,1.25433,0.0
18.4719,1.3114,0.0
17.389,1.33583,0.0
16.3379,1.35207,0.0
14.3949,1.3174,0.0
12.2924,1.2237,0.0
10.2853,1.11361,0.02933274
9.10621,1.06919,0.02420279
8.30962,1.00842,0.01736516
6.17421,0.908112,0.00957346
5.05849,0.866957,0.00592949
4.22997,0.75863,0.00576252
3.24203,0.632235,0.00547165
1.99877,0.527101,0.00523345
0.118064,0.297234,0.00539396
-2.08185,0.047597,0.0052678
-3.1342,-0.055911,0.00608124
-6.25977,-0.38124,0.00993601
-8.14187,-0.576805,0.0
