aoa,cl,cd
13.1995,0.781659,0.00881814
12.1507,0.816483,0.00927573
10.9073,0.834899,0.00951772
10.0088,0.812059,0.0092176
8.96991,0.919391,0.0
8.09063,0.815816,0.00926697
6.92745,0.740298,0.00827464
6.17356,0.621826,0.00697706
5.0347,0.49847,0.00602388
3.9298,0.389909,0.00572687
2.92049,0.279659,0.00559515
1.91071,0.167737,0.00546013
1.09569,0.073898,0.00537175
0.476501,0.004745,0.00526566
-0.170679,-0.036391,0.00521843
-0.658628,-0.084144,0.00526217
-1.17821,-0.128602,0.00532865
-1.73356,-0.197791,0.00553159
-1.99862,-0.25547,0.00567479
-3.00582,-0.342777,0.00560284
-3.85619,-0.453195,0.0057772
-5.02934,-0.575164,0.00625811
-6.10456,-0.683974,0.00715958
-7.08822,-0.824139,0.00829732
-8.2881,-0.903319,0.0
