cl,cm
1.12891,-0.0326985
1.02468,-0.02863325
0.925206,-0.02986625
0.708537,-0.0294805
0.477269,-0.032767
0.279659,-0.029932
0.056192,-0.031587
-0.164169,-0.03120175
-0.378204,-0.029999
-0.605243,-0.029205
