aoa,cl,cd
18.5421,1.09565,0.0
17.5089,1.14615,0.0
16.4429,1.1738,0.0
15.2797,1.18187,0.0
14.2133,1.19647,0.0
13.276,1.19966,0.0
12.2415,1.19142,0.0
11.2069,1.17011,0.0
10.14,1.14064,0.0
8.23218,1.07518,0.02028306
6.1627,0.926459,0.015687
4.25529,0.727195,0.01285208
2.15437,0.523066,0.01147035
1.05568,0.407153,0.01100783
0.118764,0.296168,0.01060398
-1.04414,0.16235,0.01053513
-2.27174,0.054621,0.01063502
-3.01428,-0.0514,0.01108539
-4.1441,-0.204701,0.01184066
-7.9854,-0.61239,0.01758445
-10.1483,-0.785279,0.0
