aoa,cl,cd
20.4688,1.16974,0.01101572
18.3732,1.40829,0.01482045
17.6956,1.56182,0.01841081
17.2438,1.67939,0.0
15.5704,1.68592,0.0
15.249,1.63204,0.0
14.284,1.58631,0.0
12.0322,1.40339,0.01470586
10.0693,1.23511,0.01167504
8.04137,1.03734,0.00968069
6.01268,0.837866,0.00772504
3.85435,0.638312,0.00727449
1.59848,0.432133,0.00617561
-0.271638,0.220958,0.00630498
-2.36812,0.012972,0.00643445
-4.43296,-0.170519,0.00666953
-6.37024,-0.406535,0.00727628
-8.34034,-0.619698,0.00821854
-10.5371,-0.836232,0.00967116
-12.3471,-1.02331,0.01302257
-13.2511,-1.05614,0.0
-14.5746,-1.08568,0.0
-15.5737,-1.03479,0.01325076
-16.3776,-0.91498,0.01086922
-18.6017,-0.844414,0.00972691
