aoa,cl,cd
16.1737,0.792479,0.0
15.1059,0.861543,0.0
14.0707,0.899343,0.0
12.9712,0.917398,0.0
12.1304,0.945328,0.0
11.1607,0.927199,0.0
9.90046,0.886039,0.0
7.09073,0.706736,0.0
4.99271,0.535745,0.01752559
4.0571,0.438769,0.01133712
3.12173,0.333595,0.00968408
2.05746,0.223512,0.00882298
1.02563,0.118379,0.00860377
-0.005968,0.009981,0.00836816
-0.81157,-0.095119,0.00844054
-2.13316,-0.196895,0.00881243
-3.00289,-0.305238,0.00993339
-4.03357,-0.426688,0.01296946
-4.93547,-0.510363,0.01799378
-6.1591,-0.63668,0.0
