cl,cd
1.3764,0.0159035
1.34054,0.0149221
1.19608,0.0120594
1.00544,0.00989885
0.902182,0.00901453
0.792401,0.00798279
0.694913,0.00596974
0.592794,0.00431625
0.476934,0.00400354
0.359577,0.00393613
0.242106,0.00370509
0.133692,0.00540494
0.035777,0.00574708
-0.09101,0.00628526
-0.306228,0.00703515
-0.527834,0.00806366
-0.854122,0.00935348
-0.938879,0.0105976
-1.20481,0.0138069
