aoa,cl,cd
20.5588,1.22636,0.01505237
19.4422,1.38035,0.0
18.452,1.40652,0.0
17.5899,1.4704,0.0
16.4717,1.50805,0.0
14.4256,1.44564,0.0
12.5063,1.31436,0.0
10.3945,1.15187,0.0134278
8.28204,0.976221,0.01039012
6.26488,0.772657,0.00869359
5.27216,0.674141,0.00795375
4.31121,0.559214,0.00741017
3.06223,0.462288,0.00640591
2.06929,0.380144,0.00434376
1.10805,0.270104,0.0032787
-0.045459,0.151824,0.00333865
-0.910897,0.033571,0.00397879
-0.942932,0.031925,0.00400792
-1.84034,-0.066654,0.00570755
-2.96211,-0.175122,0.0063127
-3.98788,-0.278666,0.00652973
-4.91767,-0.385486,0.00727813
-6.07185,-0.492356,0.00780539
-7.99602,-0.706064,0.00900814
-9.9846,-0.903414,0.01112997
-12.198,-1.08608,0.01349669
