cl,cd
0.907397,0.0282265
0.833411,0.0166488
0.655795,0.0134301
0.570964,0.0125524
0.476479,0.0113487
0.364401,0.0113827
0.250653,0.0111397
0.133641,0.0108478
0.072738,0.0112072
0.048666,0.0108977
-0.081241,0.0112743
-0.17267,0.0119604
-0.379663,0.0141331
-0.578741,0.0167805
-0.744013,0.0215015
