aoa,cl,cd
14.2185,1.0131,0.00935957
13.2274,1.16226,0.01121112
12.2356,1.29999,0.0
11.2694,1.24596,0.01323038
10.1418,1.17392,0.01135585
9.23836,1.07399,0.01011541
8.07772,0.978982,0.00901863
5.94944,0.798774,0.00748133
4.10929,0.582473,0.00640081
3.14095,0.475955,0.00597558
2.01157,0.366154,0.00580603
1.78479,0.313708,0.00442361
-0.022011,0.151447,0.00393922
-0.15257,0.087528,0.00470502
-1.99149,-0.064922,0.00542414
-3.96154,-0.294426,0.00601344
-5.93235,-0.545256,0.00753218
-8.06326,-0.753511,0.0
