cl,cm
1.20455,-0.03603525
1.07377,-0.0349175
0.904314,-0.0346555
0.723683,-0.0393295
0.509195,-0.0345915
0.307764,-0.035999
0.09193,-0.036188
-0.094823,-0.0359415
-0.276677,-0.033641
-0.479309,-0.037918
-0.654565,-0.03479275
-0.85546,-0.02964325
