aoa,cl,cd
22.4688,1.36717,0.01359158
20.3332,1.54427,0.0
18.4452,1.56085,0.0
17.2295,1.58555,0.0
16.2717,1.64792,0.0
14.2207,1.63668,0.0
12.2287,1.54183,0.0
10.3931,1.38789,0.01395096
8.13736,1.18964,0.01149231
6.26579,0.994545,0.00972245
5.32878,0.879734,0.00879196
4.29608,0.781311,0.00784855
3.26277,0.676298,0.0057928
2.64939,0.618859,0.0051528
2.2931,0.564691,0.0048887
1.16245,0.451416,0.00478354
0.127731,0.334826,0.00478782
-1.26405,0.160711,0.00476536
-1.78146,0.10649,0.0056122
-3.98136,-0.1269,0.00660933
-6.02198,-0.368623,0.00743995
-8.03033,-0.590735,0.00825433
-10.2325,-0.804756,0.00999503
-12.1773,-1.00734,0.0
