aoa,cd
24.6777,-0.1710455
22.2721,-0.1384235
20.1543,-0.12892975
18.1007,-0.12150175
16.1117,-0.10829225
13.9941,-0.1082995
12.1653,-0.112435
10.0481,-0.1153325
8.15569,-0.11575125
5.87866,-0.12236425
3.98679,-0.1252595
1.99901,-0.12113725
0.011443,-0.11660275
-2.20032,-0.10876725
-4.15544,-0.10423375
-6.27062,-0.09805025
