aoa,cl,cd
19.3762,1.37315,0.01700467
18.2929,1.41105,0.01894406
17.4013,1.51954,0.0
16.2855,1.54926,0.0
15.2965,1.53133,0.0
14.275,1.49205,0.0
13.285,1.43468,0.0
12.3585,1.38386,0.01752197
10.1524,1.20986,0.01322415
8.10419,1.00941,0.01084256
6.11858,0.818675,0.00929616
5.22122,0.719965,0.00851506
4.16323,0.603116,0.00774809
3.13713,0.504335,0.00501697
2.0783,0.384107,0.00464042
1.14765,0.290194,0.00449673
0.023847,0.164935,0.00437726
-0.972193,0.036336,0.00431487
-2.00008,-0.056047,0.00458751
-2.96464,-0.176486,0.00646094
-4.15416,-0.292048,0.00730966
-5.05523,-0.41092,0.00784964
-6.02079,-0.526541,0.00829687
-8.04904,-0.739769,0.00988445
-10.1755,-0.966385,0.01178989
-12.1095,-1.14522,0.01508647
-13.3023,-1.22977,0.01689708
-14.1081,-1.26799,0.01765563
-15.0409,-1.21038,0.01650049
-16.1889,-0.670185,0.00935725
-17.3476,-0.61419,0.008933
