cl,cm
1.47142,-0.0055736
1.3203,-0.0043661
1.13353,-0.00809245
0.950177,-0.01099415
0.75242,-0.0126648
0.519307,-0.0085995
0.313861,-0.01190985
0.082814,-0.0119443
-0.114096,-0.01156435
-0.328554,-0.01200568
-0.56209,-0.01040495
-0.7616,-0.00961813
