aoa,cl,cd
17.1171,0.854492,0.00809776
16.1177,0.945727,0.0
14.9869,0.961217,0.0
14.0761,0.997569,0.0
13.1002,1.01784,0.0
12.0903,1.01872,0.0
10.9836,1.01159,0.0
9.90737,1.01091,0.0
8.92211,0.967942,0.0
7.96875,0.949253,0.0
6.82067,0.888431,0.0
5.85886,0.780188,0.00741244
4.95967,0.675006,0.00676351
4.02776,0.576218,0.0062622
2.80596,0.466024,0.00590285
1.83852,0.358789,0.0056595
1.3546,0.310013,0.00516812
0.677413,0.254736,0.00393816
-0.164888,0.142241,0.00368357
-0.650786,0.085137,0.00473712
-1.36326,0.013311,0.00529977
-3.24606,-0.189519,0.00597142
-4.2867,-0.296067,0.0063308
-5.36221,-0.415914,0.00740753
-6.30828,-0.51457,0.0
-7.41638,-0.592023,0.0
-8.65697,-0.679507,0.0
-9.50594,-0.724199,0.0
-10.4511,-0.734368,0.0
-11.4942,-0.728089,0.0
-12.4405,-0.720123,0.0
-13.5193,-0.717139,0.0
-14.6622,-0.676162,0.0
