cl,cd
1.08087,0.0107113
1.06596,0.00721937
0.972418,0.00656381
0.766156,0.00613312
0.66952,0.00617896
0.534223,0.00596265
0.302376,0.00584115
0.064195,0.005964
-0.032333,0.00610762
-0.070749,0.00825801
-0.366567,0.0100735
-0.552949,0.0119411
-0.736027,0.014493
