aoa,cl,cd
22.297,1.08165,0.01199557
20.4029,1.133,0.01270204
18.3153,1.18108,0.01375014
16.327,1.28366,0.01672156
15.1742,1.37462,0.0
14.0797,1.36812,0.0
13.2411,1.33848,0.0
12.1425,1.26756,0.01625519
10.0746,1.1389,0.01278322
8.13283,0.972215,0.0105973
5.93062,0.764212,0.00912191
4.92639,0.666799,0.00857912
1.97812,0.382771,0.00764433
0.032779,0.177956,0.00733914
-4.01864,-0.208629,0.00778574
-6.09533,-0.438331,0.00832563
-8.10681,-0.649889,0.00946157
-10.2151,-0.856523,0.01065005
-12.2259,-1.04501,0.01266791
-14.3016,-1.23352,0.0
-16.1487,-1.36916,0.0
-16.9716,-1.08314,0.01312052
-18.3159,-0.881429,0.01090091
-20.2503,-0.833493,0.01051759
