aoa,cd
20.1678,-0.01760545
18.0213,-0.00899137
16.1317,-0.00652203
14.1137,0.00331773
13.9215,0.0041378
12.16,0.01274648
9.72718,0.01235163
8.03066,0.0144086
5.88652,0.01401198
3.93478,0.01197703
1.72774,0.00544183
-0.223198,0.00013366
-2.238,-0.00353653
-4.02851,-0.00925373
-6.39438,-0.01496633
-8.15258,-0.01904575
-10.2937,-0.02925875
-12.2436,-0.02842625
-14.2565,-0.036593
-16.1755,-0.01939875
-18.5727,-0.01161075
-20.394,-0.0095535
