aoa,cd
20.3298,-0.0697785
18.2374,-0.065972
16.1434,-0.067965
14.1781,-0.071205
12.2457,-0.07278925
9.99242,-0.07146225
7.86719,-0.07345325
6.03222,-0.0742125
5.09948,-0.071693
4.03749,-0.071239
1.94721,-0.06495
-0.047219,-0.061977
-1.91249,-0.05776725
-4.00324,-0.05520525
-6.06107,-0.05016075
-8.08751,-0.04925775
-10.0805,-0.04338825
-12.1059,-0.039174
-12.9561,0.0482315
-13.9858,0.04661025
-16.1066,0.0574525
