cl,cm
1.48754,-0.02873525
1.32864,-0.0279495
0.91684,-0.0259845
0.700801,-0.02396613
0.463146,-0.0302425
0.244725,-0.02863975
0.029124,-0.02911025
-0.188374,-0.026672
-0.399806,-0.0271405
-0.627939,-0.0296955
-0.825533,-0.0355805
-1.01995,-0.034384
