cl,cm
1.41874,-0.078229
1.19528,-0.09374225
1.02194,-0.09599025
0.86631,-0.09656725
0.668396,-0.0947075
0.441059,-0.09453175
0.226513,-0.0931
0.039436,-0.09122425
-0.180399,-0.0947675
-0.387373,-0.092911
-0.612522,-0.0989525
