cl,cd
1.31135,0.0126567
1.11593,0.0099456
0.939165,0.00804862
0.665098,0.00688462
0.437112,0.00607635
0.32535,0.00590509
0.274646,0.00600173
0.107467,0.00571234
-0.008535,0.0056241
-0.106274,0.00570175
-0.172991,0.00574788
-0.223147,0.00609138
-0.325418,0.00625069
-0.447103,0.00627706
-0.658843,0.00680794
-0.893882,0.00799283
-1.09745,0.0100972
-1.27151,0.0134527
