cl,cm
1.27461,-0.058013
1.15108,-0.05393775
0.998551,-0.05517675
0.8476,-0.05845825
0.823401,-0.06622275
0.791248,-0.06949375
0.582643,-0.0646095
0.369193,-0.060951
0.131618,-0.060563
-0.008024,-0.05894075
-0.009629,-0.058941
-0.268104,-0.06182325
-0.528171,-0.06429675
