cl,cm
1.10809,-0.02862475
1.03109,-0.02944775
0.926818,-0.028643
0.726196,-0.02947875
0.494955,-0.030318
0.305381,-0.02870525
0.061034,-0.029138
-0.141641,-0.03079125
-0.383027,-0.02918275
-0.558581,-0.03451
-0.698338,0.00877347
