aoa,cl,cd
14.0378,1.46696,0.0
13.4927,1.46696,0.0
12.9475,1.46697,0.0
12.0499,1.43263,0.0
11.0564,1.34104,0.0
10.0629,1.24618,0.0
8.97325,1.15622,0.01092189
8.14021,1.05319,0.00977875
5.96116,0.847125,0.00803332
4.03877,0.637802,0.00703454
3.14179,0.52824,0.00669425
1.92434,0.400694,0.00542931
0.931068,0.309125,0.00423719
-0.125942,0.176683,0.0041885
-0.958598,0.060596,0.00503352
-2.17609,-0.047315,0.00576912
-4.16191,-0.277836,0.00641516
-6.24393,-0.495267,0.00723809
-8.13342,-0.714316,0.00842886
-8.99844,-0.781341,0.0091103
-10.2154,-0.91211,0.01059035
