cl,cm
1.24865,-0.0081283
1.04851,-0.00691458
0.845602,-0.0065304
0.62867,-0.00285215
0.417124,-0.0032999
0.189995,-0.00169457
-0.226452,-0.00095031
-0.454769,-0.00140178
-0.677485,-0.00185087
-0.886597,-0.00107322
-1.10952,-0.00274268
-1.21819,0.00496575
