aoa,cl,cd
17.9302,-0.124463,0.0
15.7272,-0.107008,0.0
14.2862,-0.043262,0.0
12.1756,-0.012665,0.0
11.2167,-0.01189,0.0
10.2577,-0.012753,0.0
8.43483,-0.012018,0.0
6.25894,-0.009659,0.0
4.33816,-0.008927,0.0
2.12778,-0.004518,0.0
0.044807,-0.004612,0.0
-1.75112,0.000229,0.0
-3.8043,0.0026,0.0
-5.79435,0.004974,0.0
-8.13865,0.006924,0.0
-9.90598,0.009721,0.0
-10.9022,0.009268,0.0
-11.6094,0.009237,0.0
-12.864,0.014112,0.0
-13.6378,0.028867,0.0
-14.8306,0.047717,0.0
-15.6061,0.071111,0.0
-17.3472,0.091191,0.0
