cl,cm
1.01153,0.00082948
0.880048,-0.0004524
0.700414,-0.00175539
0.488657,0.00019605
0.294454,0.00011246
0.072907,0.0028784
-0.14716,0.00196661
-0.362463,0.00473683
-0.560219,0.00178963
-0.785412,-0.00321593
-0.980108,-0.00616438
-1.15394,-0.0086955
-1.29891,-0.0169447
