aoa,cl,cd
14.4266,0.722872,0.007614
13.2682,1.41889,0.0
12.304,1.41248,0.0
11.3664,1.3452,0.01354523
9.22712,1.13662,0.01057305
8.25359,1.03148,0.00956326
6.1441,0.806362,0.00794255
4.29423,0.614066,0.00718582
3.25502,0.500632,0.00665458
2.11858,0.38061,0.00550944
1.14414,0.275367,0.00465456
-0.027204,0.12897,0.00458875
-0.871421,0.043443,0.00511336
-2.00817,-0.073352,0.0061767
-4.05568,-0.293839,0.00682407
-6.04092,-0.530866,0.00784739
-8.1861,-0.751466,0.0
-9.00136,-0.861809,0.0
-10.1503,-1.09411,0.0
-11.0113,-0.66718,0.00900403
