aoa,cl,cd
17.4434,1.19696,0.0
16.4789,1.23475,0.0
15.3851,1.23323,0.0
14.356,1.25136,0.0
13.2625,1.25802,0.0
12.3934,1.22042,0.0
11.4279,1.18939,0.0
10.1397,1.08629,0.01573551
7.98213,0.927565,0.01171574
6.14517,0.706534,0.00946992
5.11386,0.582099,0.00740666
4.17968,0.496983,0.00636393
2.02094,0.274337,0.00600256
1.05381,0.14497,0.00586073
0.118996,0.025431,0.00584756
-1.00887,-0.097365,0.00606063
-1.81507,-0.216924,0.00616436
-2.94309,-0.346281,0.00621809
-4.00654,-0.460895,0.00640647
-4.90957,-0.596841,0.00716029
-5.97269,-0.691787,0.00914582
-9.93615,-1.09129,0.01515053
