aoa,cl,cd
20.5314,1.10435,0.01476203
19.6644,1.14513,0.01768534
18.6656,1.14523,0.01769251
17.5705,1.15511,0.01840076
16.3136,1.15849,0.01864306
15.4438,1.16834,0.0
14.5086,1.16844,0.0
13.2492,1.14575,0.01772979
12.4766,1.16864,0.0
11.4763,1.16711,0.0
10.3457,1.14929,0.01798355
9.18183,1.1217,0.01600576
8.30472,1.04193,0.01103297
6.22688,0.877483,0.00776427
5.21872,0.776493,0.00730391
4.33807,0.652658,0.00707575
3.26368,0.532077,0.00679195
2.18879,0.406586,0.00660039
1.14705,0.295749,0.0063762
-1.78754,-0.072739,0.00651733
-2.83098,-0.199952,0.00659935
-3.77677,-0.315765,0.00686375
-4.72159,-0.415285,0.00744962
-5.92694,-0.537666,0.00858225
-8.04312,-0.725378,0.01167421
-10.0632,-0.918037,0.01770317
