aoa,cl,cd
24.2784,0.974719,0.01541067
22.0033,0.999282,0.01613433
20.2727,1.04023,0.01734071
17.9658,1.08116,0.01854656
16.1717,1.11554,0.01955944
14.9867,1.12208,0.01975212
14.4731,1.18268,0.0
13.8004,1.19905,0.0
12.1048,1.13843,0.02023381
9.9316,0.969732,0.01530396
8.01421,0.825618,0.01252688
5.7459,0.642226,0.01073154
3.89416,0.447399,0.00981391
1.94604,0.282067,0.00877051
-0.193168,0.09057,0.00847468
-2.33209,-0.099262,0.00831552
-4.11889,-0.290714,0.00839993
-6.32175,-0.454302,0.00930769
-8.17209,-0.640792,0.01046595
-10.2784,-0.807608,0.01306677
-12.1299,-0.915508,0.0159103
