cl,cm
1.52298,-0.085138
1.37086,-0.08558075
1.18504,-0.085623
0.984674,-0.08852775
0.764952,-0.09102975
0.540315,-0.0886305
0.289842,-0.0862355
0.074575,-0.08178625
-0.163386,-0.0847025
-0.377348,-0.08556925
