cl,cd
1.35281,0.0305395
1.28963,0.0190614
1.12528,0.013454
0.996332,0.0110143
0.802857,0.00902012
0.632519,0.00803719
0.404172,0.00751577
0.23259,0.00719513
0.01118,0.00755097
-0.16165,0.00797466
-0.379542,0.00882658
-0.577877,0.0100263
-0.774488,0.0114409
-1.14239,0.0174957
