cl,cm
1.50029,-0.00966398
1.33819,-0.0059599
1.16472,-0.00715078
0.939782,-0.00588238
0.75007,-0.00747908
0.524911,-0.00743568
0.29159,-0.0073907
0.091976,-0.00653483
-0.122251,-0.00731095
-0.323654,-0.00604545
-0.544489,-0.00436663
-0.721833,-0.00024122
-0.951018,-0.00346862
