aoa,cd
9.56779,-0.31955
8.85916,-0.326485
7.50302,-0.35263
6.53776,-0.357515
5.63674,-0.362405
4.31793,-0.3672825
3.418,-0.3676725
2.42184,-0.36724
1.39384,-0.3655825
0.493953,-0.3655625
-1.33696,-0.36143
-3.61739,-0.355245
-5.54467,-0.3502925
-7.43826,-0.339205
-9.52466,-0.327705
-11.6104,-0.31334
-13.4348,-0.2834375
-17.9537,-0.23097475
