aoa,cl,cd
17.4876,1.64603,0.0
16.3434,1.76524,0.0
15.2879,1.7736,0.0
14.4211,1.73464,0.0
13.3916,1.65655,0.0
12.298,1.58497,0.01533686
11.1388,1.49706,0.01398
10.2037,1.40909,0.01262302
8.36186,1.19386,0.01017776
6.19761,0.975241,0.00864986
5.19578,0.875666,0.00810413
4.44978,0.764603,0.00696851
3.31923,0.6715,0.00613389
2.57601,0.609411,0.00557024
2.2512,0.558742,0.00518982
1.2454,0.421412,0.00478422
0.144726,0.313467,0.00452206
-1.96215,0.086002,0.00586228
-2.87229,-0.041699,0.00615559
-4.16796,-0.151469,0.00638614
-6.21391,-0.38256,0.00732692
-10.1479,-0.82884,0.0102139
-12.1976,-1.0506,0.01272289
