aoa,cd
24.3049,-0.12915875
22.2499,-0.1092005
20.4233,-0.0797235
19.0399,-0.074701
18.3007,-0.0697025
16.1754,-0.0687945
14.1141,-0.06996
12.0522,-0.07402425
10.0568,-0.07146475
8.02893,-0.0705605
6.83714,-0.0734145
6.06474,-0.0729715
5.13211,-0.07003775
4.00617,-0.06792525
1.88285,-0.0649475
-0.047116,-0.061563
-1.88011,-0.05694025
-3.90662,-0.05479475
-6.0288,-0.049748
-8.08733,-0.04842975
-10.1767,-0.04214275
