cl,cd
1.43419,0.0307417
1.295,0.0237684
1.15238,0.0180622
0.987085,0.0136919
0.800706,0.0108404
0.601303,0.00916622
0.530503,0.00708343
0.469323,0.00440955
0.440345,0.00416288
0.198792,0.00391125
-0.025174,0.00393886
-0.084745,0.00539803
-0.13304,0.00666047
-0.234555,0.0074953
-0.46348,0.00854134
-0.673091,0.010179
-0.868192,0.0122933
-1.04702,0.0159833
-1.16763,0.0202968
