aoa,cl,cd
18.2146,1.30864,0.01530119
16.4247,1.34522,0.01592472
17.3528,1.34013,0.01583796
16.5527,1.34355,0.01589625
15.3756,1.43786,0.0
14.092,1.40833,0.01783733
13.3512,1.36053,0.01618568
12.3223,1.31608,0.01542801
11.1886,1.16756,0.01289641
10.2179,1.0537,0.01128518
8.28113,0.885425,0.00979891
6.14754,0.665929,0.0082365
4.23836,0.449683,0.00685993
3.04329,0.344042,0.00553709
2.1032,0.218554,0.00475417
1.13264,0.114534,0.00472145
0.001185,0.005557,0.00463819
-1.03536,-0.119952,0.00470148
-2.10332,-0.235558,0.00488371
-2.65351,-0.295016,0.00557629
-3.07494,-0.349522,0.00630578
-4.0786,-0.461841,0.00759549
-6.18322,-0.696417,0.00870694
-8.09397,-0.911201,0.01021224
-10.3911,-1.13429,0.01262741
-12.1719,-1.32105,0.01594416
-13.2705,-1.40373,0.0
-14.2717,-1.46988,0.0
-15.3672,-1.50466,0.0
-16.2309,-1.44196,0.0
-17.2577,-1.41066,0.0
-18.4416,-1.32152,0.01595694
