aoa,cl,cd
22.4622,1.22959,0.01323523
20.2349,1.49678,0.0180903
18.575,1.59688,0.0
16.2699,1.61187,0.0
14.4751,1.59896,0.0
12.2926,1.53854,0.0
10.3609,1.38462,0.01525516
8.20136,1.18636,0.01268217
6.33008,0.996182,0.01021316
5.23255,0.881379,0.00909633
4.2644,0.789518,0.0074629
2.26142,0.5729,0.00506951
1.13041,0.453058,0.00491618
0.096396,0.349605,0.00509696
-0.810992,0.214924,0.00500733
-1.26414,0.159068,0.00505149
-1.78101,0.114703,0.00534715
-3.00991,-0.010195,0.00668821
-3.94846,-0.113753,0.00687265
-6.05324,-0.352188,0.00781598
-10.1359,-0.806389,0.01079639
-12.2089,-0.99747,0.0
-13.9526,-1.05201,0.0
-16.1777,-1.05725,0.0
-18.1687,-0.907732,0.01212763
-20.1926,-0.759817,0.01036455
